X,Y,Z,State,MicroHeight
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.126752
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
NaN,NaN,NaN,3,0.000000
1.131423,3.013007,0.451698,3,0.000000
1.321245,3.104427,0.451698,3,0.000000
1.326747,3.083644,0.502685,3,0.000000
NaN,NaN,0.553672,3,0.000000
1.294200,3.019654,0.554542,3,0.000000
NaN,NaN,0.558747,3,0.000000
1.270518,2.968314,0.562081,3,0.000000
1.356556,3.021612,0.562081,3,0.000000
1.306412,3.010612,0.604478,3,0.000000
1.504520,3.063773,0.604478,3,0.000000
NaN,NaN,0.646875,3,0.000000
NaN,NaN,0.648651,3,0.000000
1.627210,3.128369,0.653884,3,0.000000
1.508476,3.053003,0.657339,3,0.000000
NaN,NaN,0.657609,3,0.000000
NaN,NaN,0.659571,3,0.000000
1.621698,2.971968,0.672186,3,0.000000
NaN,NaN,0.681766,3,0.000000
1.664201,2.998120,0.689639,3,0.000000
1.706954,2.992096,0.756374,3,0.000000
NaN,NaN,0.756374,3,0.000000
NaN,NaN,0.798132,3,0.000000
NaN,NaN,0.801384,3,0.000000
NaN,NaN,0.804637,3,0.000000
1.806537,3.026909,0.804637,3,0.000000
1.806358,3.013116,0.808977,3,0.000000
1.942149,2.991549,0.808977,3,0.000000
1.955921,3.027277,0.809586,3,0.000000
NaN,NaN,0.811202,3,0.000000
1.876516,2.917131,0.815349,3,0.000000
1.999190,3.048975,0.818490,3,0.000000
1.893010,2.933312,0.821557,3,0.000000
2.021285,3.044224,0.824623,3,0.000000
2.046640,2.916262,0.835801,1,0.000000
2.070214,2.915255,0.840528,1,0.000000
2.091265,2.913723,0.844264,1,0.000000
2.174045,2.940837,0.848000,1,0.000000
2.271042,2.979735,0.852927,1,0.000000
2.160186,2.833206,0.859290,1,0.000000
NaN,NaN,0.879005,1,0.000000
2.154598,2.823243,0.892355,1,0.000000
NaN,NaN,0.948969,1,0.000000
NaN,NaN,0.948969,1,0.000000
NaN,NaN,1.005583,1,0.000000
2.304643,2.783678,1.005583,1,0.000000
2.335455,2.775789,1.006320,1,0.000000
2.332545,2.739276,1.007057,1,0.000000
2.372616,2.724027,1.010709,1,0.000000
2.358739,2.781989,1.019210,1,0.000000
NaN,NaN,1.024060,1,0.000000
2.431235,2.744255,1.174273,1,0.000000
2.432660,2.839186,1.195316,1,0.000000
2.433272,2.900047,1.230692,1,0.000000
2.450974,2.824741,1.245024,1,0.000000
2.464499,3.145728,1.312203,1,0.000000
2.479323,2.995141,1.413028,1,0.000000
2.501163,3.083927,1.524801,1,0.000000
2.505498,3.019494,1.639502,1,0.000000
2.456069,3.077224,1.648257,1,0.000000
NaN,NaN,1.669596,1,0.000000
2.476814,3.080345,1.669596,1,0.000000
NaN,NaN,1.685109,1,0.000000
2.546073,3.242792,1.685109,1,0.000000
2.494579,2.962843,1.685109,1,0.000000
2.524612,3.052226,1.686782,1,0.000000
NaN,NaN,1.697567,1,0.000000
NaN,NaN,1.712621,1,0.000000
2.555120,3.045366,1.718562,1,0.000000
2.529878,2.931768,1.727031,1,0.000000
2.525155,2.931541,1.727666,1,0.000000
NaN,NaN,1.729779,1,0.000000
2.484754,2.902923,1.732639,1,0.000000
NaN,NaN,1.735499,1,0.000000
2.628408,2.870391,1.738481,1,0.000000
2.559423,2.869150,1.738506,1,0.000000
NaN,NaN,1.739404,1,0.000000
2.536367,2.733510,1.743071,1,0.000000
2.596509,2.819709,1.746119,1,0.000000
2.691368,2.841306,1.746119,1,0.000000
NaN,NaN,1.748277,1,0.000000
2.661026,2.793057,1.750155,1,0.000000
2.744000,2.787731,1.753578,1,0.000000
NaN,NaN,1.753578,1,0.000000
2.682724,2.646862,1.757455,1,0.000000
2.734055,2.777786,1.757455,1,0.000000
2.721312,2.734603,1.757455,1,0.000000
NaN,NaN,1.757001,1,0.000000
NaN,NaN,1.753578,1,0.000000
2.670771,2.660539,1.751700,1,0.000000
2.693005,2.608886,1.757455,1,0.000000
NaN,NaN,1.758129,1,0.000000
NaN,NaN,1.758129,1,0.000000
2.635034,2.614584,1.758129,1,0.000000
2.560367,2.641789,1.758349,1,0.000000
NaN,NaN,1.758349,1,0.000000
2.451362,2.727435,1.767217,1,0.000000
2.544869,2.604362,1.767398,1,0.000000
2.503700,2.613379,1.768571,1,0.000000
2.480782,2.598681,1.769926,1,0.000000
2.450628,2.596020,1.768571,1,0.000000
NaN,NaN,1.767217,1,0.000000
NaN,NaN,1.769926,1,0.000000
2.184011,2.608805,1.769926,1,0.000000
2.190426,2.600962,1.770040,1,0.000000
2.122714,2.558021,1.769926,1,0.000000
2.121518,2.547242,1.770154,1,0.000000
2.139307,2.512303,1.773337,1,0.000000
2.123857,2.476838,1.773337,1,0.000000
2.071709,2.448045,1.771745,1,0.000000
2.039687,2.428198,1.771745,1,0.000000
NaN,NaN,1.773337,1,0.000000
1.914488,2.439459,1.771745,1,0.000000
1.899783,2.444139,1.771507,1,0.000000
1.888005,2.444092,1.771507,1,0.000000
1.833163,2.433549,1.770154,1,0.000000
1.754380,2.439766,1.770040,1,0.000000
1.719295,2.404687,1.768571,1,0.000000
NaN,NaN,1.768291,1,0.000000
NaN,NaN,1.768291,1,0.000000
1.697788,2.373800,1.766048,1,0.000000
1.715504,2.401785,1.764032,1,0.000000
1.628238,2.383345,1.762623,1,0.000000
1.568948,2.404597,1.760266,1,0.000000
NaN,NaN,1.753561,1,0.000000
1.574578,2.354838,1.738164,1,0.000000
1.601743,2.365780,1.730309,1,0.000000
NaN,NaN,1.720598,1,0.000000
1.553136,2.362411,1.716472,1,0.000000
1.555438,2.363241,1.707809,1,0.000000
NaN,NaN,1.634640,1,0.000000
1.480908,2.354985,1.615175,1,0.000000
1.491068,2.327159,1.614066,1,0.000000
1.486546,2.338581,1.609302,1,0.000000
1.422919,2.184769,1.604782,1,0.000000
1.460585,2.197172,1.602993,1,0.000000
1.426008,2.135832,1.530549,1,0.000000
1.483072,2.210550,1.450412,1,0.000000
1.422763,2.089752,1.434261,1,0.000000
1.416691,1.999089,1.434261,1,0.000000
1.414332,2.012378,1.427593,1,0.000000
1.398745,1.955606,1.398412,1,0.000000
1.360056,1.878656,1.386810,1,0.000000
1.380261,1.950550,1.329308,1,0.000000
1.387734,1.928541,1.255258,1,0.000000
1.378114,1.956681,1.238709,1,0.000000
1.355088,1.927010,1.224276,1,0.000000
1.367476,2.100854,1.224276,1,0.000000
1.355519,2.147308,1.221813,1,0.000000
1.389852,2.070855,1.218888,1,0.000000
1.360166,2.225993,1.218426,1,0.000000
1.510364,2.134741,1.218426,2,0.000000
1.432173,2.100904,1.217872,2,0.000000
1.430578,2.195269,1.213872,2,0.000000
NaN,NaN,1.212389,2,0.000000
1.461576,2.130584,1.212203,2,0.000000
1.384341,2.213988,1.212203,2,0.000000
1.407132,2.230693,1.212203,2,0.000000
NaN,NaN,1.212203,2,0.000000
1.388588,2.199879,1.140677,2,0.000000
1.410581,2.215290,1.140677,2,0.000000
1.447804,2.177064,1.140677,2,0.000000
NaN,NaN,1.140677,2,0.000000
1.371758,2.442417,1.140677,2,0.000000
1.495381,2.164794,1.140677,2,0.000000
1.425788,2.225209,1.140677,2,0.000000
1.408993,2.187918,1.140677,2,0.000000
1.427431,2.190045,1.069151,2,0.000000
1.437176,2.183883,1.063947,2,0.000000
1.462562,2.197901,1.063947,2,0.000000
1.445493,2.105502,1.063947,2,0.000000
1.391772,2.114620,1.140677,2,0.000000
1.391815,2.145016,1.212296,2,0.000000
1.409548,1.903178,1.213089,2,0.000000
1.425887,2.057695,1.213830,2,0.000000
1.444470,1.951536,1.213872,2,0.000000
1.440536,1.871098,1.217872,2,0.000000
1.455344,1.959944,1.244180,2,0.000000
NaN,NaN,1.270660,2,0.000000
1.465303,1.906757,1.346201,2,0.000000
1.485287,1.890967,1.429011,2,0.000000
1.475061,1.934178,1.439007,2,0.000000
1.486401,1.863084,1.509628,2,0.000000
1.503251,1.952229,1.577523,2,0.000000
1.497895,2.031874,1.582985,2,0.000000
1.487524,2.012968,1.589785,2,0.000000
NaN,NaN,1.589785,1,0.000000
NaN,NaN,1.590331,1,0.000000
1.502996,2.053977,1.597608,1,0.000000
1.498127,2.036200,1.599245,1,0.000000
1.490000,2.037421,1.746465,1,0.000000
1.479834,2.110953,1.749262,1,0.000000
1.495164,2.096452,1.749323,1,0.000000
1.463953,2.145204,1.749323,1,0.000000
1.461418,2.155023,1.749323,1,0.000000
1.455152,2.110752,1.749323,1,0.000000
1.446756,2.089181,1.749323,1,0.000000
1.433058,2.042705,1.749323,1,0.000000
1.426328,2.022548,1.749323,1,0.000000
1.416002,2.037376,1.749323,1,0.000000
1.462594,1.999831,1.749323,1,0.000000
1.568148,1.885762,1.749323,1,0.000000
1.430485,1.983894,1.749323,1,0.000000
1.437463,1.953183,1.749323,1,0.000000
1.420331,1.982567,1.750487,1,0.000000
1.581549,1.881662,1.751801,1,0.000000
1.660277,1.861712,1.752475,1,0.000000
1.405406,1.952604,1.752998,1,0.000000
1.580148,1.916047,1.752998,1,0.000000
1.454789,1.915624,1.752475,1,0.000000
1.433715,1.937146,1.753261,1,0.000000
1.403978,1.967757,1.753261,1,0.000000
1.422711,1.979416,1.754787,1,0.000000
1.469635,1.977675,1.754787,1,0.000000
1.426102,2.017307,1.755005,1,0.000000
1.499582,2.042928,1.755005,1,0.000000
1.520225,2.028826,1.755878,1,0.000000
1.545377,2.027916,1.755878,1,0.000000
1.539590,2.059840,1.755878,1,0.000000
1.538116,2.067119,1.755878,1,0.000000
1.532713,2.114142,1.755878,1,0.000000
1.514816,2.164915,1.755878,1,0.000000
1.558190,2.149741,1.755878,1,0.000000
1.562839,2.149928,1.755878,1,0.000000
1.519478,2.248322,1.755005,1,0.000000
1.512261,2.250765,1.755878,1,0.000000
1.511569,2.240227,1.759785,1,0.000000
NaN,NaN,1.763978,1,0.000000
NaN,NaN,1.765288,1,0.000000
1.543173,2.302919,1.765288,1,0.000000
1.470803,2.326913,1.767352,1,0.000000
1.579802,2.320783,1.771008,1,0.000000
1.554645,2.332341,1.773096,1,0.000000
1.459721,2.379202,1.776235,1,0.000000
1.520571,2.406739,1.781899,1,0.000000
1.593574,2.393916,1.785552,1,0.000000
1.468063,2.461217,1.786539,1,0.000000
1.483986,2.458664,1.786746,1,0.000000
1.573959,2.444632,1.786746,1,0.000000
1.604123,2.427605,1.787897,1,0.000000
1.684773,2.418349,1.789049,1,0.000000
1.724690,2.418085,1.789376,1,0.000000
1.818024,2.381990,1.789376,1,0.000000
NaN,NaN,1.790249,1,0.000000
NaN,NaN,1.790249,1,0.000000
1.912204,2.365954,1.790249,1,0.000000
1.920996,2.370395,1.790249,1,0.000000
1.933332,2.350102,1.790249,1,0.000000
1.944824,2.359581,1.789704,1,0.000000
1.974304,2.380249,1.789376,1,0.000000
1.998901,2.397603,1.787897,1,0.000000
2.011046,2.405898,1.786746,1,0.000000
2.058130,2.396305,1.786539,1,0.000000
2.083034,2.382893,1.786539,1,0.000000
